,datetime,ws,wdir,temp,Unnamed: 0,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected
0,2022-08-16 08:00:00,84.49,124.9,0.0,1827.0,0.2131620591370545,330.88123441859085,4.236001885759134,275.290283203125,58238.33203125,-0.0049993861228054,3.8687225341797102
1,2022-08-16 09:00:00,0.5,151.65,0.0,1828.0,0.455168338784895,271.4770996863165,5.226739783927381,275.7186737060547,58271.25390625,-0.0050727046245856,4.85407409667971
2,2022-08-16 10:00:00,0.67,83.5,0.0,1829.0,0.9003220939880193,245.3391388587904,6.113178372582961,275.67970275878906,58290.44921875,-0.0051120930559925,5.73761901855471
3,2022-08-16 11:00:00,1.67,25.25,0.0,1830.0,1.12360809495802,237.4267533717724,7.129811793153759,275.7062530517578,58291.359375,-0.0049646430326997,6.76508483886721
4,2022-08-16 12:00:00,3.01,170.55,0.0,1831.0,1.3336107275439602,233.45296823633836,7.353715341081392,275.7140808105469,58274.21484375,-0.0047039238912305,7.008142089843773
5,2022-08-16 13:00:00,3.34,353.1,0.0,1832.0,1.207740792824452,236.58077125931848,7.42441236538083,275.89813232421875,58247.1328125,-0.0046867262214414,7.080102539062523
6,2022-08-16 14:00:00,3.67,349.6,0.0,1833.0,1.142912331487432,244.702679603038,7.351265047261361,275.9093322753906,58206.23828125,-0.0045858282981175,7.014367675781273
7,2022-08-16 15:00:00,3.505,344.0,0.0,1834.0,1.1132348410654012,250.5229369218288,7.473296030353817,276.01011657714844,58195.5,-0.0045030430400671,7.142480468750023
8,2022-08-16 16:00:00,3.34,346.1,0.0,1835.0,1.0113911999038148,246.48035585493847,7.169073584583227,276.04881286621094,58164.25,-0.0043789366090653,6.847375488281273
9,2022-08-16 17:00:00,2.84,350.3,0.0,1836.0,0.97514171171354,233.34505094511732,6.764269567144848,276.2452087402344,58168.83203125,-0.0043066073509249,6.44788513183596
10,2022-08-16 18:00:00,2.17,13.3,0.0,1837.0,0.7420941430690479,239.96896658808967,5.999047874028109,276.5157165527344,58168.6640625,-0.0042661950464955,5.685632324218773
11,2022-08-16 19:00:00,1.17,32.95,0.0,1838.0,0.5686001207997242,239.63794931726645,5.453403415649728,276.5852355957031,58204.9140625,-0.0042854375321287,5.138574218750023
12,2022-08-16 20:00:00,0.835,37.900000000000006,0.0,1839.0,0.2425794605789577,280.43014171374483,4.937770877681589,276.7142791748047,58254.640625,-0.0043270829852618,4.61988220214846
13,2022-08-16 21:00:00,0.665,66.69999999999999,0.0,1840.0,0.1558065205452167,353.7987273557007,4.606121576180186,276.7761993408203,58292.84765625,-0.0043702914743378,4.285058593750023
14,2022-08-16 22:00:00,1.34,146.7,0.0,1841.0,0.2088049395164852,29.176073355840117,4.090179210640074,276.5554656982422,58287.37109375,-0.0044241280130897,3.7651611328125223
15,2022-08-16 23:00:00,1.0050000000000001,29.5,0.0,1842.0,0.2696631671104322,35.00153199566784,3.8376053192981647,276.26490783691406,58265.03125,-0.0045083131739191,3.506402587890648
16,2022-08-17 00:00:00,0.5,70.19999999999999,0.0,1843.0,0.4805648082483004,38.43805357066758,3.727291061287261,275.9267120361328,58263.56640625,-0.0044924125192412,3.397256469726585
17,2022-08-17 01:00:00,0.67,178.3,0.0,1844.0,0.5233663815209616,45.6335767913244,3.3706651500435854,275.42779541015625,58198.796875,-0.0045935974117594,3.0331970214843977
18,2022-08-17 02:00:00,0.165,53.3,0.0,1845.0,0.5623541262428656,48.4241713726031,3.0849961820612046,275.0542449951172,58181.47265625,-0.004676968601178,2.7414031982422102
19,2022-08-17 03:00:00,0.665,103.85,0.0,1846.0,0.7050633338222299,52.2005728045147,2.760275816368792,274.44190979003906,58151.140625,-0.004735566699702,2.4123779296875227
20,2022-08-17 04:00:00,1.17,187.45,0.0,1847.0,0.7342569742924736,55.12930050090521,2.3870921268292697,273.83262634277344,58142.8203125,-0.0048051538031194,2.0340820312500227
21,2022-08-17 05:00:00,1.0,197.95,0.0,1848.0,0.761504087708541,51.902371231959954,1.9467403308473932,273.2985534667969,58151.66796875,-0.0048751710519967,1.5885864257812727
22,2022-08-17 06:00:00,1.0050000000000001,190.25,0.0,1849.0,0.8458056450469454,49.81479478886764,1.7685542494762514,273.0094146728516,58176.2109375,-0.0048883387163282,1.4094329833984602
23,2022-08-17 07:00:00,0.665,167.05,0.0,1850.0,0.8626473157023444,50.58871111341186,2.2777008585967167,273.0299835205078,58195.01171875,-0.0050010028494114,1.9103027343750227
24,2022-08-17 08:00:00,1.67,28.75,0.0,1851.0,0.4618715105144595,61.23494120911122,3.7716634474282786,273.6750183105469,58214.125,-0.0050330579279113,3.401910400390648
25,2022-08-17 09:00:00,2.34,181.1,0.0,1852.0,0.4042788256375939,198.3041621393484,5.403474846032997,274.6432189941406,58240.875,-0.0047242867495553,5.05640563964846
