YEAR	MONTH	DAY	HOUR	MINUTE	Time	T	RH	FF	DIR	P	SWIN	SWOUT	LWIN	LWOUT	PP	SNOW	T_z	RH_z	FF_z
2019	6	24	24	0	2019/6/24 23:0	8.747	67.228	1.47	251.667	947	1.318	0.478	297.497	339.363	0	NA	1.1	1.1	1.2
2019	6	25	1	0	2019/6/25 0:0	7.833	70.292	1.113	267.85	947	0	0.169	296.567	333.253	0	NA	1.1	1.1	1.2
2019	6	25	2	0	2019/6/25 1:0	6.772	74.94	1.205	298.033	947	0	0.332	294.767	329.567	0	NA	1.1	1.1	1.2
2019	6	25	3	0	2019/6/25 2:0	6.135	77.38	1.305	233.967	947.167	0	0	299.54	327.9	0	NA	1.1	1.1	1.2
2019	6	25	4	0	2019/6/25 3:0	5.677	79.782	1.258	270.217	948	0.531	0.21	301.198	327.23	0	NA	1.1	1.1	1.2
2019	6	25	5	0	2019/6/25 4:0	5.585	80.597	1.208	217.117	948	12.673	1.06	313.778	328.655	0	NA	1.1	1.1	1.2
2019	6	25	6	0	2019/6/25 5:0	5.9	80.908	1.178	300.383	948	43.931	3.92	313.207	331.917	0	NA	1.1	1.1	1.2
2019	6	25	7	0	2019/6/25 6:0	5.945	81.132	1.448	280.283	948.233	60.794	5.507	290.428	331.835	0	NA	1.1	1.1	1.2
2019	6	25	8	0	2019/6/25 7:0	7.497	78.695	1.932	190.85	949	306.74	26.862	301.585	348.05	0	NA	1.1	1.1	1.2
2019	6	25	9	0	2019/6/25 8:0	9.333	73.48	1.965	140.017	949	357.753	37.483	326.955	366.207	0	NA	1.1	1.1	1.2
2019	6	25	10	0	2019/6/25 9:0	11.282	68.328	1.832	168.5	949	457.113	51.691	308.38	383.202	0	NA	1.1	1.1	1.2
2019	6	25	11	0	2019/6/25 10:0	13.613	63.672	1.847	292.083	948.883	589.337	71.737	305.003	407.283	0	NA	1.1	1.1	1.2
2019	6	25	12	0	2019/6/25 11:0	14.15	61.695	2.485	298.017	948	627.483	82.614	305.678	417.96	0	NA	1.1	1.1	1.2
2019	6	25	13	0	2019/6/25 12:0	15.365	58.035	2.685	325.517	948	665.575	91.972	310.127	429.518	0	NA	1.1	1.1	1.2
2019	6	25	14	0	2019/6/25 13:0	15.982	53.933	3.463	306.367	947.8	704.917	97.833	335.698	440.983	0	NA	1.1	1.1	1.2
2019	6	25	15	0	2019/6/25 14:0	16.102	53.137	3.203	319.767	947	576.917	82.016	317.047	427.075	0	NA	1.1	1.1	1.2
2019	6	25	16	0	2019/6/25 15:0	16.537	51.93	3.015	297.517	947	207.148	27.482	357.292	408.465	0	NA	1.1	1.1	1.2
2019	6	25	17	0	2019/6/25 16:0	12.353	70.165	2.662	277.95	947	151.473	12.266	362.35	371.55	1.8	NA	1.1	1.1	1.2
2019	6	25	18	0	2019/6/25 17:0	13.438	65.272	3.588	318.133	947	317.905	34.549	358.418	375.855	0	NA	1.1	1.1	1.2
2019	6	25	19	0	2019/6/25 18:0	14.938	57.718	3.452	320.783	946.833	433.078	54.099	312.43	394.142	0	NA	1.1	1.1	1.2
2019	6	25	20	0	2019/6/25 19:0	13.927	55.735	2.63	316.683	946.683	303.802	41.331	303.965	387.262	0	NA	1.1	1.1	1.2
2019	6	25	21	0	2019/6/25 20:0	13.863	53.067	2.428	305.983	947	148.751	19.593	309.883	375.78	0	NA	1.1	1.1	1.2
2019	6	25	22	0	2019/6/25 21:0	11.283	57.952	1.952	287	947.35	40.693	3.74	316.272	355.903	0	NA	1.1	1.1	1.2
2019	6	25	23	0	2019/6/25 22:0	10.038	62.903	1.713	309.017	947.983	17.699	1.731	338.112	348.825	0	NA	1.1	1.1	1.2
2019	6	25	24	0	2019/6/25 23:0	9.227	65.96	2.032	272.75	948	2.31	0	332.635	343.343	0	NA	1.1	1.1	1.2
2019	6	26	1	0	2019/6/26 0:0	9.08	65.628	1.727	312.45	948.517	0	0	330.435	341.2	0	NA	1.1	1.1	1.2
2019	6	26	2	0	2019/6/26 1:0	8.297	69.612	1.32	312.917	949	0.125	0	343.528	339.468	0	NA	1.1	1.1	1.2
2019	6	26	3	0	2019/6/26 2:0	7.282	74.837	1.8	330.35	949.633	0	0.004	345.825	338.23	6.3	NA	1.1	1.1	1.2
2019	6	26	4	0	2019/6/26 3:0	7.447	76.945	1.393	317.417	950	0	1.93	334.542	334.942	0	NA	1.1	1.1	1.2
2019	6	26	5	0	2019/6/26 4:0	6.765	76.8	1.43	311.933	950.167	9.092	1.294	324.368	331.303	0	NA	1.1	1.1	1.2
2019	6	26	6	0	2019/6/26 5:0	6.697	78.785	1.16	310.517	951	40.854	2.923	325.338	333.183	0	NA	1.1	1.1	1.2
2019	6	26	7	0	2019/6/26 6:0	7.048	77.588	1.637	287.017	951	170.273	9.603	308.99	336.675	0	NA	1.1	1.1	1.2
2019	6	26	8	0	2019/6/26 7:0	9.188	73.218	1.475	290.1	951	311.138	20.518	308.548	349.675	0	NA	1.1	1.1	1.2
2019	6	26	9	0	2019/6/26 8:0	10.922	67.713	1.775	218.683	951	476.537	38.55	311.813	369.043	0	NA	1.1	1.1	1.2
2019	6	26	10	0	2019/6/26 9:0	11.507	66.96	2.22	332.983	951	547.422	50.571	297.36	378.925	0	NA	1.1	1.1	1.2
2019	6	26	11	0	2019/6/26 10:0	13.127	63.887	2.427	341.583	951	660.765	66.634	298.613	394.88	0	NA	1.1	1.1	1.2
2019	6	26	12	0	2019/6/26 11:0	14.287	61.44	3.068	339.667	951	738.955	80.497	301.127	407.732	0	NA	1.1	1.1	1.2
2019	6	26	13	0	2019/6/26 12:0	15.442	56.543	3.085	341.2	950.8	790.305	90.91	305.158	420.575	0	NA	1.1	1.1	1.2
2019	6	26	14	0	2019/6/26 13:0	16.92	52.147	2.75	339.75	950	818.95	97.77	307.787	433.977	0	NA	1.1	1.1	1.2
2019	6	26	15	0	2019/6/26 14:0	17.968	47.263	3.073	341.117	949.8	820.708	101.168	312.873	443.205	0	NA	1.1	1.1	1.2
2019	6	26	16	0	2019/6/26 15:0	18.237	44.02	2.972	338.75	949	722.607	90.324	314.285	440.312	0	NA	1.1	1.1	1.2
2019	6	26	17	0	2019/6/26 16:0	20.607	39.177	4.275	317.817	949	665.887	86.175	319.168	438.37	0	NA	1.1	1.1	1.2
2019	6	26	18	0	2019/6/26 17:0	20.662	36.502	3.717	314.117	949	484.947	63.264	314.568	427.69	0	NA	1.1	1.1	1.2
2019	6	26	19	0	2019/6/26 18:0	17.78	41.537	2.625	308.067	949	394.748	52.065	308.993	412.687	0	NA	1.1	1.1	1.2
2019	6	26	20	0	2019/6/26 19:0	16.205	42.708	1.99	247.367	949	304.168	40.724	307.577	402.585	0	NA	1.1	1.1	1.2
2019	6	26	21	0	2019/6/26 20:0	14.968	44.042	2.603	268.5	949.467	187.573	26.549	304.092	385.235	0	NA	1.1	1.1	1.2
2019	6	26	22	0	2019/6/26 21:0	14.285	44.162	2.583	309.283	950	93.603	12.979	299.377	370.953	0	NA	1.1	1.1	1.2
2019	6	26	23	0	2019/6/26 22:0	11.905	50.082	2.722	317.017	950.05	13.953	1.732	291.752	352.908	0	NA	1.1	1.1	1.2
2019	6	26	24	0	2019/6/26 23:0	10.873	52.447	2.683	297.667	950.967	0.226	0.558	288.828	344.427	0	NA	1.1	1.1	1.2
2019	6	27	1	0	2019/6/27 0:0	11.003	51.457	2.837	286.217	951	0	0.485	287.87	342.405	0	NA	1.1	1.1	1.2
2019	6	27	2	0	2019/6/27 1:0	11.563	49.363	2.945	273.8	951.217	0	0.192	286.345	344.608	0	NA	1.1	1.1	1.2
2019	6	27	3	0	2019/6/27 2:0	9.917	54.318	1.257	203.833	952	0	0	279.073	337.052	0	NA	1.1	1.1	1.2
2019	6	27	4	0	2019/6/27 3:0	8.598	58.073	1.368	186.417	952	0.322	1.068	273.052	329.365	0	NA	1.1	1.1	1.2
2019	6	27	5	0	2019/6/27 4:0	7.873	60.243	1.703	277.617	952	11.232	1.824	270.497	328.523	0	NA	1.1	1.1	1.2
2019	6	27	6	0	2019/6/27 5:0	7.458	61.62	1.442	306.9	952	33.582	3.698	269.143	327.962	0	NA	1.1	1.1	1.2
2019	6	27	7	0	2019/6/27 6:0	7.905	61.342	1.248	308.517	952	155.328	10.395	268.792	331.675	0	NA	1.1	1.1	1.2
2019	6	27	8	0	2019/6/27 7:0	9.263	58.817	1.725	312.2	952.633	301.573	23.744	270.167	345.172	0	NA	1.1	1.1	1.2
2019	6	27	9	0	2019/6/27 8:0	10.647	56.152	2.363	316.133	953	421.872	39.217	274.593	361.69	0	NA	1.1	1.1	1.2
2019	6	27	10	0	2019/6/27 9:0	12.24	53.467	2.233	261.317	953	519.107	52.677	280.258	378.648	0	NA	1.1	1.1	1.2
2019	6	27	11	0	2019/6/27 10:0	13.508	50.475	2.293	304.15	953	647.205	69.725	284.77	396.103	0	NA	1.1	1.1	1.2
2019	6	27	12	0	2019/6/27 11:0	15.027	46.442	2.678	338.883	952.317	741.89	85.008	288.692	412.887	0	NA	1.1	1.1	1.2
2019	6	27	13	0	2019/6/27 12:0	16.572	42.428	2.897	335.55	952	798.258	95.992	289.055	426.618	0	NA	1.1	1.1	1.2
2019	6	27	14	0	2019/6/27 13:0	17.23	38.905	3.267	338.567	951.967	816.68	101.785	292.408	434.833	0	NA	1.1	1.1	1.2
2019	6	27	15	0	2019/6/27 14:0	17.977	33.977	3.017	334.567	951	799.477	102.53	295.527	440.902	0	NA	1.1	1.1	1.2
2019	6	27	16	0	2019/6/27 15:0	18.57	31.803	3.007	336.033	951	748.245	97.293	296.505	442.692	0	NA	1.1	1.1	1.2
2019	6	27	17	0	2019/6/27 16:0	18.048	31.407	3.085	328.5	950.433	661.008	87.177	296.203	436.608	0	NA	1.1	1.1	1.2
2019	6	27	18	0	2019/6/27 17:0	19.037	29.667	2.553	311.233	950	553.793	74.117	304.312	432.602	0	NA	1.1	1.1	1.2
2019	6	27	19	0	2019/6/27 18:0	18.8	30.995	2.405	318.817	950	410.353	55.192	309.817	421.968	0	NA	1.1	1.1	1.2
2019	6	27	20	0	2019/6/27 19:0	17.293	32.272	2.393	272.383	950	221.715	28.744	311.18	399.943	0	NA	1.1	1.1	1.2
2019	6	27	21	0	2019/6/27 20:0	15.903	33.132	2.653	304.367	949.4	164.293	24.223	301.733	382.175	0	NA	1.1	1.1	1.2
2019	6	27	22	0	2019/6/27 21:0	14.313	36.782	2.888	297.733	949	87.66	12.633	297.545	369.84	0	NA	1.1	1.1	1.2
2019	6	27	23	0	2019/6/27 22:0	12.56	41.873	2.503	230.35	949.333	12.049	1.158	294.657	355.042	0	NA	1.1	1.1	1.2
2019	6	27	24	0	2019/6/27 23:0	10.267	50.3	1.307	175.967	950	0.914	0.533	296.382	341.515	0	NA	1.1	1.1	1.2
2019	6	28	1	0	2019/6/28 0:0	10.002	52.332	1.975	319.05	950	0	0.05	304.897	338.927	0	NA	1.1	1.1	1.2
2019	6	28	2	0	2019/6/28 1:0	8.403	57.895	1.6	309.833	950.733	0	0	320.607	336.71	0	NA	1.1	1.1	1.2
2019	6	28	3	0	2019/6/28 2:0	7.785	61.038	1.213	311.3	951	0.066	0	334.148	336.013	0	NA	1.1	1.1	1.2
2019	6	28	4	0	2019/6/28 3:0	8.088	60.04	1.548	296.017	951	0.928	0.087	325.502	335.202	0	NA	1.1	1.1	1.2
2019	6	28	5	0	2019/6/28 4:0	8.307	59.555	1.418	310.867	951	11.796	0.92	337.558	337.738	0	NA	1.1	1.1	1.2
2019	6	28	6	0	2019/6/28 5:0	8.075	60.815	0.963	254.767	951	42.234	3.859	309.995	336.19	0	NA	1.1	1.1	1.2
2019	6	28	7	0	2019/6/28 6:0	7.793	63.152	1.162	261.633	951.983	92.405	9.206	321.103	339.805	0	NA	1.1	1.1	1.2
2019	6	28	8	0	2019/6/28 7:0	8.337	62.922	1.618	251.733	952	135.93	13.904	342.558	350.108	0	NA	1.1	1.1	1.2
2019	6	28	9	0	2019/6/28 8:0	9.605	59.69	1.585	228.817	952	207.768	21.07	344.84	360.085	0	NA	1.1	1.1	1.2
2019	6	28	10	0	2019/6/28 9:0	11.035	55.79	1.697	138.117	952	279.458	29.932	342.395	371.06	0	NA	1.1	1.1	1.2
2019	6	28	11	0	2019/6/28 10:0	12.088	52.11	2.402	342.6	952	336.323	37.08	344.203	380.208	0	NA	1.1	1.1	1.2
2019	6	28	12	0	2019/6/28 11:0	13.327	49.813	2.887	339.5	952	445.4	50.252	352.69	391.517	0	NA	1.1	1.1	1.2
2019	6	28	13	0	2019/6/28 12:0	15.967	43.542	3.03	337.133	952	841.623	99.995	337.347	425.505	0	NA	1.1	1.1	1.2
2019	6	28	14	0	2019/6/28 13:0	17.743	38.99	3.248	337.767	952	848.183	104.975	321.018	442.875	0	NA	1.1	1.1	1.2
2019	6	28	15	0	2019/6/28 14:0	18.298	37.902	3.325	333.35	951.25	795.503	102.012	314.785	444.065	0	NA	1.1	1.1	1.2
2019	6	28	16	0	2019/6/28 15:0	18.81	35.38	3.195	330.433	951	727.772	94.363	314.955	443.99	0	NA	1.1	1.1	1.2
2019	6	28	17	0	2019/6/28 16:0	18.927	34.157	2.985	324.483	951	644.162	84.533	315.597	439.167	0	NA	1.1	1.1	1.2
2019	6	28	18	0	2019/6/28 17:0	19.935	33.48	2.105	237.183	951	535.757	69.635	319.192	441.432	0	NA	1.1	1.1	1.2
2019	6	28	19	0	2019/6/28 18:0	18.778	36.032	2.372	315.6	950.3	348.203	46	316.887	418.163	0	NA	1.1	1.1	1.2
2019	6	28	20	0	2019/6/28 19:0	18.332	37.098	2.318	272.783	950	303.278	42.842	316.765	409.697	0	NA	1.1	1.1	1.2
2019	6	28	21	0	2019/6/28 20:0	16.922	40.027	2.77	297.6	950	191.497	33.926	317.76	393.095	0	NA	1.1	1.1	1.2
2019	6	28	22	0	2019/6/28 21:0	15.375	43.492	1.618	269.617	950	85.371	11.157	312.168	375.43	0	NA	1.1	1.1	1.2
2019	6	28	23	0	2019/6/28 22:0	13.112	49.32	2.248	268.333	950.833	11.493	1.128	308.902	357.567	0	NA	1.1	1.1	1.2
2019	6	28	24	0	2019/6/28 23:0	11.688	53.845	1.212	157.533	951	0.934	0.095	305.325	347.29	0	NA	1.1	1.1	1.2
2019	6	29	1	0	2019/6/29 0:0	11.32	55.828	1.348	252.05	951.517	0	0.254	304.365	342.9	0	NA	1.1	1.1	1.2
2019	6	29	2	0	2019/6/29 1:0	9.7	60.38	1.855	327.117	952.083	0	0	299.777	338.302	0	NA	1.1	1.1	1.2
2019	6	29	3	0	2019/6/29 2:0	7.885	66.732	1.347	319.15	953	0	0.001	297.075	332.447	0	NA	1.1	1.1	1.2
2019	6	29	4	0	2019/6/29 3:0	7.468	69.123	1.618	323.467	953	0.879	0.698	296.35	330.853	0	NA	1.1	1.1	1.2
2019	6	29	5	0	2019/6/29 4:0	8.068	67.48	1.168	305.583	953	9.717	1.329	296.375	330.75	0	NA	1.1	1.1	1.2
2019	6	29	6	0	2019/6/29 5:0	8.278	66.757	1.397	255.967	953.467	28.046	2.662	295.662	332.78	0	NA	1.1	1.1	1.2
2019	6	29	7	0	2019/6/29 6:0	8.512	66.313	1.672	247.167	954	142.488	9.133	294.098	337.088	0	NA	1.1	1.1	1.2
2019	6	29	8	0	2019/6/29 7:0	10.075	62.303	2.043	251.45	954	277.148	21.525	295.482	351.057	0	NA	1.1	1.1	1.2
2019	6	29	9	0	2019/6/29 8:0	11.875	58.47	2.655	343.1	954	419.665	39.175	298.572	368.483	0	NA	1.1	1.1	1.2
2019	6	29	10	0	2019/6/29 9:0	13.99	53.142	1.933	229.433	954.667	531.677	53.881	302.992	389.533	0	NA	1.1	1.1	1.2
2019	6	29	11	0	2019/6/29 10:0	14.907	50.193	3.433	342.033	954	623.85	68.712	307.548	401.905	0	NA	1.1	1.1	1.2
2019	6	29	12	0	2019/6/29 11:0	16.268	46.933	3.242	308.183	954	714.215	83.354	312.753	416.508	0	NA	1.1	1.1	1.2
2019	6	29	13	0	2019/6/29 12:0	17.813	43.483	3.692	339.117	954	767.107	93.215	318.18	430.338	0	NA	1.1	1.1	1.2
2019	6	29	14	0	2019/6/29 13:0	18.967	41.203	3.56	337.983	953.467	785.878	98.388	322.287	441.272	0	NA	1.1	1.1	1.2
2019	6	29	15	0	2019/6/29 14:0	18.835	40.212	4.025	337.217	953	771.163	99.388	323.783	442.432	0	NA	1.1	1.1	1.2
2019	6	29	16	0	2019/6/29 15:0	19.353	38.48	3.633	328.317	953	720.227	94.08	324.975	443.575	0	NA	1.1	1.1	1.2
2019	6	29	17	0	2019/6/29 16:0	20.488	36.445	2.927	316.8	952.35	630.213	82.851	326.135	443.09	0	NA	1.1	1.1	1.2
2019	6	29	18	0	2019/6/29 17:0	21.097	35.137	2.537	313.567	952	533.003	69.977	327.777	440.753	0	NA	1.1	1.1	1.2
2019	6	29	19	0	2019/6/29 18:0	20.893	35.667	2.377	314.817	952	412.283	54.622	329.248	431.468	0	NA	1.1	1.1	1.2
2019	6	29	20	0	2019/6/29 19:0	20.19	36.698	2.577	297.967	952	290.423	39.38	328.975	415.937	0	NA	1.1	1.1	1.2
2019	6	29	21	0	2019/6/29 20:0	17.823	41.2	2.372	287.117	952	181.592	23.805	324.997	397.147	0	NA	1.1	1.1	1.2
2019	6	29	22	0	2019/6/29 21:0	15.312	46.76	1.407	250.667	952	84.329	10.27	319.255	377.25	0	NA	1.1	1.1	1.2
2019	6	29	23	0	2019/6/29 22:0	14.422	49.45	2.662	303.933	952	13.138	1.343	318.417	363.478	0	NA	1.1	1.1	1.2
2019	6	29	24	0	2019/6/29 23:0	13.118	53.158	2.158	296.117	952.317	0.521	0	315.53	355.562	0	NA	1.1	1.1	1.2
2019	6	30	1	0	2019/6/30 0:0	11.615	57.227	1.695	313.567	953	0	0	311.642	347.633	0	NA	1.1	1.1	1.2
2019	6	30	2	0	2019/6/30 1:0	10.068	62.075	1.562	310.717	953	0	0.009	308.128	340.387	0	NA	1.1	1.1	1.2
2019	6	30	3	0	2019/6/30 2:0	9.867	63.59	1.325	285.45	953.733	0	0.245	307.498	338.715	0	NA	1.1	1.1	1.2
2019	6	30	4	0	2019/6/30 3:0	9.785	63.703	1.668	297.733	954	0.077	0.224	304.702	337.38	0	NA	1.1	1.1	1.2
2019	6	30	5	0	2019/6/30 4:0	9.253	64.502	2.117	328.183	954	10.435	1.125	302.708	337.673	0	NA	1.1	1.1	1.2
2019	6	30	6	0	2019/6/30 5:0	9.153	65.535	1.525	286.75	954	33.372	3.284	300.62	337.692	0	NA	1.1	1.1	1.2
2019	6	30	7	0	2019/6/30 6:0	8.925	66.99	2.202	294.267	954	145.508	9.712	300.388	342.363	0	NA	1.1	1.1	1.2
2019	6	30	8	0	2019/6/30 7:0	9.727	66.012	1.84	195.917	954	272.408	21.416	302.033	352.942	0	NA	1.1	1.1	1.2
2019	6	30	9	0	2019/6/30 8:0	12.437	59.42	2.062	239.783	954	395.345	36.614	306.827	371.123	0	NA	1.1	1.1	1.2
2019	6	30	10	0	2019/6/30 9:0	14.413	54.295	2.532	308.167	954	517.478	53.013	310.728	390.107	0	NA	1.1	1.1	1.2
2019	6	30	11	0	2019/6/30 10:0	15.888	50.673	2.877	336.95	953.8	623.775	68.322	315.01	407.125	0	NA	1.1	1.1	1.2
2019	6	30	12	0	2019/6/30 11:0	17.197	47.567	3.193	340.783	953	709.145	82.299	319.108	422.05	0	NA	1.1	1.1	1.2
2019	6	30	13	0	2019/6/30 12:0	17.977	44.6	3.36	338.883	953	762.115	92.253	322.18	433.503	0	NA	1.1	1.1	1.2
2019	6	30	14	0	2019/6/30 13:0	19.062	42.022	3.353	332.217	952.333	780.643	98.052	325.895	443.038	0	NA	1.1	1.1	1.2
2019	6	30	15	0	2019/6/30 14:0	19.922	39.875	3.687	324.417	952	773.872	100.443	328.793	447.068	0	NA	1.1	1.1	1.2
2019	6	30	16	0	2019/6/30 15:0	20.388	39.228	3.267	318.65	951.1	721.567	94.06	329.925	449.003	0	NA	1.1	1.1	1.2
2019	6	30	17	0	2019/6/30 16:0	21.275	37.693	2.558	317.6	951	638.72	83.049	332.59	450.99	0	NA	1.1	1.1	1.2
2019	6	30	18	0	2019/6/30 17:0	22.057	36.588	2.783	318.533	950.467	538.855	70.26	336.085	447.163	0	NA	1.1	1.1	1.2
2019	6	30	19	0	2019/6/30 18:0	21.447	37.307	2.852	303.55	950	415.593	54.854	334.675	432.883	0	NA	1.1	1.1	1.2
2019	6	30	20	0	2019/6/30 19:0	19.905	39.827	2.923	300.267	950	294.963	39.859	330.08	414.293	0	NA	1.1	1.1	1.2
2019	6	30	21	0	2019/6/30 20:0	17.473	44.328	2.118	304.333	950	184.168	23.719	322.515	396.28	0	NA	1.1	1.1	1.2
2019	6	30	22	0	2019/6/30 21:0	15.668	47.782	2.355	305.733	950	90.047	11.283	318.338	378.017	0	NA	1.1	1.1	1.2
2019	6	30	23	0	2019/6/30 22:0	14.088	50.972	2.438	310.4	950	11.238	0.919	313.462	362.137	0	NA	1.1	1.1	1.2
2019	6	30	24	0	2019/6/30 23:0	12.547	54.582	2.298	310.517	950.05	0	0	307.842	351.842	0	NA	1.1	1.1	1.2
2019	7	1	1	0	2019/7/1 0:0	10.71	59.743	1.793	311.833	950.6	0	0.01	304.143	344.087	0	NA	1.1	1.1	1.2
2019	7	1	2	0	2019/7/1 1:0	10.007	62.188	2.045	327.667	951	0	0	301.662	340.57	0	NA	1.1	1.1	1.2
2019	7	1	3	0	2019/7/1 2:0	9.575	63.712	1.047	280.917	951	0	0.299	298.003	336.203	0	NA	1.1	1.1	1.2
2019	7	1	4	0	2019/7/1 3:0	9.048	64.938	1.478	296.917	951	0.021	0.593	295.003	333.38	0	NA	1.1	1.1	1.2
2019	7	1	5	0	2019/7/1 4:0	8.288	67.452	1.262	302.017	951	8.604	1.01	293.14	331.587	0	NA	1.1	1.1	1.2
2019	7	1	6	0	2019/7/1 5:0	7.89	69.022	1.135	301.267	951.833	27.672	2.696	293.007	331.832	0	NA	1.1	1.1	1.2
2019	7	1	7	0	2019/7/1 6:0	8.81	66.807	1.345	234.583	952	153.874	9.982	294.7	338.29	0	NA	1.1	1.1	1.2
2019	7	1	8	0	2019/7/1 7:0	10.06	64.1	1.218	214.717	952	270.733	21.376	302.493	353.83	0	NA	1.1	1.1	1.2
2019	7	1	9	0	2019/7/1 8:0	10.948	61.1	2.103	278.65	952	291.06	28.182	312.953	365.07	0	NA	1.1	1.1	1.2
2019	7	1	10	0	2019/7/1 9:0	12.4	57.81	2.45	326.3	952	466.767	48.735	312.72	380.473	0	NA	1.1	1.1	1.2
2019	7	1	11	0	2019/7/1 10:0	13.68	54.403	2.552	297.967	952	587.038	64.029	309.923	397.662	0	NA	1.1	1.1	1.2
2019	7	1	12	0	2019/7/1 11:0	15.627	49.757	3.253	337.983	951.367	728.828	84.972	309.468	416.453	0	NA	1.1	1.1	1.2
2019	7	1	13	0	2019/7/1 12:0	16.437	47.828	3.135	335.717	951	634.905	75.365	323.117	422.538	0	NA	1.1	1.1	1.2
2019	7	1	14	0	2019/7/1 13:0	17.125	46.017	3.573	317.767	950.6	800.338	100.742	316.185	432.985	0	NA	1.1	1.1	1.2
2019	7	1	15	0	2019/7/1 14:0	18.472	42.362	3.542	338.05	950	786.627	101.52	320.758	443.302	0	NA	1.1	1.1	1.2
2019	7	1	16	0	2019/7/1 15:0	19.082	40.815	3.28	335.633	949.7	726.927	94.375	323.525	445.947	0	NA	1.1	1.1	1.2
2019	7	1	17	0	2019/7/1 16:0	19.068	40.188	3.73	331.85	949	645.12	84.37	325.787	441.282	0	NA	1.1	1.1	1.2
2019	7	1	18	0	2019/7/1 17:0	19.427	39.102	2.557	304.733	949	483.502	62.943	332.743	431.617	0	NA	1.1	1.1	1.2
2019	7	1	19	0	2019/7/1 18:0	18.325	40.668	2.018	294.217	948.617	372.582	46.521	333.49	422.345	0	NA	1.1	1.1	1.2
2019	7	1	20	0	2019/7/1 19:0	17.917	41.168	2.55	306.3	948.033	238.278	31.033	329.277	402.273	0	NA	1.1	1.1	1.2
2019	7	1	21	0	2019/7/1 20:0	16.107	45.032	2.41	299.733	948.033	107.645	12.943	324.832	382.858	0	NA	1.1	1.1	1.2
2019	7	1	22	0	2019/7/1 21:0	13.932	50.623	1.962	258.267	948	82.001	9.875	323.803	368.502	0	NA	1.1	1.1	1.2
2019	7	1	23	0	2019/7/1 22:0	12.873	53.995	2.157	272.817	948.2	15.778	1.209	317.028	358.108	0	NA	1.1	1.1	1.2
2019	7	1	24	0	2019/7/1 23:0	11.658	58.428	1.42	309.583	949	0.56	0.359	314.092	347.983	0	NA	1.1	1.1	1.2
2019	7	2	1	0	2019/7/2 0:0	10.492	61.237	1.498	297.35	949	0	0	309.805	341.592	0	NA	1.1	1.1	1.2
2019	7	2	2	0	2019/7/2 1:0	9.708	65.883	1.883	313.233	949	0	0	311.103	340.14	0	NA	1.1	1.1	1.2
2019	7	2	3	0	2019/7/2 2:0	10.027	65.05	1.342	283.8	949.583	0	0	325.107	340.553	0	NA	1.1	1.1	1.2
2019	7	2	4	0	2019/7/2 3:0	8.263	69.873	1.257	310.717	950	0	0	311.643	335.345	0	NA	1.1	1.1	1.2
2019	7	2	5	0	2019/7/2 4:0	7.405	72.543	2.21	321.933	950	10.609	1.135	314.86	334.832	0	NA	1.1	1.1	1.2
2019	7	2	6	0	2019/7/2 5:0	7.71	74.228	1.078	317.833	950	45.23	4.414	323.905	338.03	0	NA	1.1	1.1	1.2
2019	7	2	7	0	2019/7/2 6:0	8.313	72.925	1.245	267.55	950.55	97.864	8.838	332.682	344.122	0	NA	1.1	1.1	1.2
2019	7	2	8	0	2019/7/2 7:0	8.865	71.963	1.702	331.883	951	158.377	15.6	337.358	352.793	0	NA	1.1	1.1	1.2
2019	7	2	9	0	2019/7/2 8:0	10.128	69.592	2.227	300.467	951	250.405	25.796	338.392	364.127	0	NA	1.1	1.1	1.2
2019	7	2	10	0	2019/7/2 9:0	11.733	65.047	2.407	312.917	951	314.028	33.178	342.34	376.173	0	NA	1.1	1.1	1.2
2019	7	2	11	0	2019/7/2 10:0	11.95	64.165	2.342	299.183	951	360.633	38.838	343.59	383.102	0	NA	1.1	1.1	1.2
2019	7	2	12	0	2019/7/2 11:0	12.153	63.653	2.655	300.867	950.467	369.263	40.542	353.177	390.338	0	NA	1.1	1.1	1.2
2019	7	2	13	0	2019/7/2 12:0	12.185	64.645	2.96	335.633	950	260.427	28.534	359.568	380.64	0	NA	1.1	1.1	1.2
2019	7	2	14	0	2019/7/2 13:0	13.47	60.767	2.292	288.75	950	363.197	40.595	354.57	389.683	0	NA	1.1	1.1	1.2
2019	7	2	15	0	2019/7/2 14:0	14.458	57.76	3.135	341.083	950	531.413	62.984	359.872	407.41	0	NA	1.1	1.1	1.2
2019	7	2	16	0	2019/7/2 15:0	14.632	57.485	2.697	336.8	949.117	364.777	42.539	350.965	405.508	0	NA	1.1	1.1	1.2
2019	7	2	17	0	2019/7/2 16:0	13.632	58.375	3.017	335.933	949	227.422	25.135	372.873	387.775	0	NA	1.1	1.1	1.2
2019	7	2	18	0	2019/7/2 17:0	13.372	58.175	2.297	326.867	948.833	163.887	17.494	372.793	379.248	0	NA	1.1	1.1	1.2
2019	7	2	19	0	2019/7/2 18:0	13.832	56.608	2.472	328.05	948	198.998	21.177	353.733	381.137	0	NA	1.1	1.1	1.2
2019	7	2	20	0	2019/7/2 19:0	12.633	59.753	2.252	318.183	948	130.023	14.239	345.298	369.842	0	NA	1.1	1.1	1.2
2019	7	2	21	0	2019/7/2 20:0	13.165	57.983	1.655	264.533	948	140.383	15.947	357.08	372.387	0	NA	1.1	1.1	1.2
