,datetime,temp,ws,wdir
556,2019/6/20 4:0,4.955,1.925,308.083
557,2019/6/20 5:0,5.378,1.71,256.667
558,2019/6/20 6:0,5.608,0.69,186.367
559,2019/6/20 7:0,7.585,1.917,236.933
560,2019/6/20 8:0,9.535,1.868,208.35
561,2019/6/20 9:0,11.195,2.03,203.617
562,2019/6/20 10:0,13.332,1.98,286.283
563,2019/6/20 11:0,14.57,2.19,285.767
564,2019/6/20 12:0,15.522,2.553,261.65
565,2019/6/20 13:0,16.468,2.98,328.85
566,2019/6/20 14:0,16.915,3.507,280.883
567,2019/6/20 15:0,17.62,2.943,288.467
568,2019/6/20 16:0,16.963,3.28,288.8
569,2019/6/20 17:0,16.853,3.413,324.417
570,2019/6/20 18:0,17.387,2.812,323.033
571,2019/6/20 19:0,17.307,1.573,307.533
572,2019/6/20 20:0,15.692,2.505,303.283
573,2019/6/20 21:0,12.55,1.917,251.25
574,2019/6/20 22:0,10.668,1.912,332.467
575,2019/6/20 23:0,9.15,1.327,325.033
576,2019/6/21 0:0,8.227,1.402,289.117
577,2019/6/21 1:0,6.905,1.11,297.867
578,2019/6/21 2:0,5.758,1.11,238.75
579,2019/6/21 3:0,5.267,1.213,279.883
580,2019/6/21 4:0,5.512,1.077,209.5
581,2019/6/21 5:0,6.093,0.938,252.2
582,2019/6/21 6:0,6.768,0.88,150.283
583,2019/6/21 7:0,7.638,1.722,286.283
584,2019/6/21 8:0,9.778,1.59,304.35
585,2019/6/21 9:0,11.672,1.77,274.85
586,2019/6/21 10:0,13.383,2.175,270.233
587,2019/6/21 11:0,14.86,2.54,276.417
588,2019/6/21 12:0,15.433,2.61,295.95
589,2019/6/21 13:0,16.022,3.205,299.167
590,2019/6/21 14:0,16.533,3.443,311.2
591,2019/6/21 15:0,17.262,3.37,294.6
592,2019/6/21 16:0,17.247,3.61,292.6
593,2019/6/21 17:0,17.563,3.703,337.767
594,2019/6/21 18:0,14.663,3.57,329.7
595,2019/6/21 19:0,14.523,3.603,289.167
596,2019/6/21 20:0,11.485,3.57,294.617
597,2019/6/21 21:0,11.248,2.207,310.817
598,2019/6/21 22:0,9.727,1.918,257.25
599,2019/6/21 23:0,9.218,1.798,258.683
600,2019/6/22 0:0,8.532,1.828,208.6
601,2019/6/22 1:0,7.427,1.658,250.5
602,2019/6/22 2:0,7.305,1.775,251.583
603,2019/6/22 3:0,7.555,2.332,264.133
604,2019/6/22 4:0,7.962,2.177,261.05
605,2019/6/22 5:0,7.723,1.708,268.217
606,2019/6/22 6:0,7.145,1.488,177.85
607,2019/6/22 7:0,7.173,1.64,239.733
608,2019/6/22 8:0,7.42,1.268,242.183
609,2019/6/22 9:0,8.167,1.63,287.167
610,2019/6/22 10:0,10.193,1.33,254.067
611,2019/6/22 11:0,12.902,1.305,224.433
612,2019/6/22 12:0,14.692,1.532,194.017
613,2019/6/22 13:0,14.992,2.718,327.6
614,2019/6/22 14:0,15.69,3.032,285.283
615,2019/6/22 15:0,15.68,2.97,322.683
616,2019/6/22 16:0,15.042,3.307,274.15
617,2019/6/22 17:0,15.122,3.153,301.283
618,2019/6/22 18:0,14.355,3.412,329.983
619,2019/6/22 19:0,14.405,2.785,323.75
620,2019/6/22 20:0,12.783,1.89,284.45
621,2019/6/22 21:0,11.228,1.202,266.1
622,2019/6/22 22:0,8.97,1.507,258.417
623,2019/6/22 23:0,7.79,1.7,301.967
624,2019/6/23 0:0,7.692,1.302,276.05
625,2019/6/23 1:0,6.833,1.76,238.45
626,2019/6/23 2:0,7.737,1.827,219.217
627,2019/6/23 3:0,6.343,1.712,289.55
628,2019/6/23 4:0,6.623,1.985,270.833
629,2019/6/23 5:0,6.082,1.602,264.983
630,2019/6/23 6:0,5.818,1.327,232.8
631,2019/6/23 7:0,7.888,1.468,277.3
632,2019/6/23 8:0,9.668,1.437,264.017
633,2019/6/23 9:0,12.495,0.71,163.05
634,2019/6/23 10:0,13.57,1.55,242.433
635,2019/6/23 11:0,14.203,2.34,292.483
636,2019/6/23 12:0,15.075,2.713,304.233
637,2019/6/23 13:0,15.175,2.877,303.567
638,2019/6/23 14:0,16.34,3.0,312.95
639,2019/6/23 15:0,17.563,3.103,281.217
640,2019/6/23 16:0,16.662,3.122,287.4
641,2019/6/23 17:0,17.058,3.023,304.433
642,2019/6/23 18:0,16.89,2.738,301.567
643,2019/6/23 19:0,15.812,1.942,192.883
644,2019/6/23 20:0,14.673,2.06,237.683
645,2019/6/23 21:0,13.5,1.858,281.65
646,2019/6/23 22:0,10.982,1.527,310.25
647,2019/6/23 23:0,9.873,1.588,239.717
648,2019/6/24 0:0,8.447,1.437,260.333
649,2019/6/24 1:0,8.693,1.343,272.25
650,2019/6/24 2:0,8.032,1.917,279.233
651,2019/6/24 3:0,6.433,1.523,284.5
652,2019/6/24 4:0,5.74,1.175,261.683
653,2019/6/24 5:0,5.758,1.34,240.7
654,2019/6/24 6:0,6.228,0.955,241.767
655,2019/6/24 7:0,7.83,1.323,203.717
656,2019/6/24 8:0,9.758,1.29,151.667
657,2019/6/24 9:0,11.662,1.595,265.75
658,2019/6/24 10:0,12.717,2.357,287.783
659,2019/6/24 11:0,14.382,2.398,304.3
660,2019/6/24 12:0,15.855,2.568,297.983
661,2019/6/24 13:0,16.103,3.19,315.833
662,2019/6/24 14:0,16.385,3.388,298.55
663,2019/6/24 15:0,16.092,3.418,309.883
664,2019/6/24 16:0,15.343,3.607,324.933
665,2019/6/24 17:0,13.758,3.778,314.433
666,2019/6/24 18:0,15.658,1.89,270.05
667,2019/6/24 19:0,12.385,2.252,224.483
668,2019/6/24 20:0,11.145,1.532,243.083
669,2019/6/24 21:0,10.712,1.647,299.6
670,2019/6/24 22:0,10.047,1.263,283.55
671,2019/6/24 23:0,8.747,1.47,251.667
672,2019/6/25 0:0,7.833,1.113,267.85
673,2019/6/25 1:0,6.772,1.205,298.033
674,2019/6/25 2:0,6.135,1.305,233.967
675,2019/6/25 3:0,5.677,1.258,270.217
676,2019/6/25 4:0,5.585,1.208,217.117
677,2019/6/25 5:0,5.9,1.178,300.383
678,2019/6/25 6:0,5.945,1.448,280.283
679,2019/6/25 7:0,7.497,1.932,190.85
680,2019/6/25 8:0,9.333,1.965,140.017
681,2019/6/25 9:0,11.282,1.832,168.5
682,2019/6/25 10:0,13.613,1.847,292.083
683,2019/6/25 11:0,14.15,2.485,298.017
684,2019/6/25 12:0,15.365,2.685,325.517
685,2019/6/25 13:0,15.982,3.463,306.367
686,2019/6/25 14:0,16.102,3.203,319.767
687,2019/6/25 15:0,16.537,3.015,297.517
688,2019/6/25 16:0,12.353,2.662,277.95
689,2019/6/25 17:0,13.438,3.588,318.133
690,2019/6/25 18:0,14.938,3.452,320.783
691,2019/6/25 19:0,13.927,2.63,316.683
692,2019/6/25 20:0,13.863,2.428,305.983
693,2019/6/25 21:0,11.283,1.952,287.0
694,2019/6/25 22:0,10.038,1.713,309.017
695,2019/6/25 23:0,9.227,2.032,272.75
696,2019/6/26 0:0,9.08,1.727,312.45
697,2019/6/26 1:0,8.297,1.32,312.917
698,2019/6/26 2:0,7.282,1.8,330.35
699,2019/6/26 3:0,7.447,1.393,317.417
700,2019/6/26 4:0,6.765,1.43,311.933
701,2019/6/26 5:0,6.697,1.16,310.517
702,2019/6/26 6:0,7.048,1.637,287.017
703,2019/6/26 7:0,9.188,1.475,290.1
704,2019/6/26 8:0,10.922,1.775,218.683
705,2019/6/26 9:0,11.507,2.22,332.983
706,2019/6/26 10:0,13.127,2.427,341.583
707,2019/6/26 11:0,14.287,3.068,339.667
708,2019/6/26 12:0,15.442,3.085,341.2
709,2019/6/26 13:0,16.92,2.75,339.75
710,2019/6/26 14:0,17.968,3.073,341.117
711,2019/6/26 15:0,18.237,2.972,338.75
712,2019/6/26 16:0,20.607,4.275,317.817
713,2019/6/26 17:0,20.662,3.717,314.117
714,2019/6/26 18:0,17.78,2.625,308.067
715,2019/6/26 19:0,16.205,1.99,247.367
716,2019/6/26 20:0,14.968,2.603,268.5
717,2019/6/26 21:0,14.285,2.583,309.283
718,2019/6/26 22:0,11.905,2.722,317.017
719,2019/6/26 23:0,10.873,2.683,297.667
720,2019/6/27 0:0,11.003,2.837,286.217
721,2019/6/27 1:0,11.563,2.945,273.8
722,2019/6/27 2:0,9.917,1.257,203.833
723,2019/6/27 3:0,8.598,1.368,186.417
724,2019/6/27 4:0,7.873,1.703,277.617
725,2019/6/27 5:0,7.458,1.442,306.9
726,2019/6/27 6:0,7.905,1.248,308.517
727,2019/6/27 7:0,9.263,1.725,312.2
728,2019/6/27 8:0,10.647,2.363,316.133
729,2019/6/27 9:0,12.24,2.233,261.317
730,2019/6/27 10:0,13.508,2.293,304.15
731,2019/6/27 11:0,15.027,2.678,338.883
732,2019/6/27 12:0,16.572,2.897,335.55
733,2019/6/27 13:0,17.23,3.267,338.567
734,2019/6/27 14:0,17.977,3.017,334.567
735,2019/6/27 15:0,18.57,3.007,336.033
736,2019/6/27 16:0,18.048,3.085,328.5
737,2019/6/27 17:0,19.037,2.553,311.233
738,2019/6/27 18:0,18.8,2.405,318.817
739,2019/6/27 19:0,17.293,2.393,272.383
740,2019/6/27 20:0,15.903,2.653,304.367
741,2019/6/27 21:0,14.313,2.888,297.733
742,2019/6/27 22:0,12.56,2.503,230.35
743,2019/6/27 23:0,10.267,1.307,175.967
744,2019/6/28 0:0,10.002,1.975,319.05
745,2019/6/28 1:0,8.403,1.6,309.833
746,2019/6/28 2:0,7.785,1.213,311.3
747,2019/6/28 3:0,8.088,1.548,296.017
748,2019/6/28 4:0,8.307,1.418,310.867
749,2019/6/28 5:0,8.075,0.963,254.767
750,2019/6/28 6:0,7.793,1.162,261.633
751,2019/6/28 7:0,8.337,1.618,251.733
752,2019/6/28 8:0,9.605,1.585,228.817
753,2019/6/28 9:0,11.035,1.697,138.117
754,2019/6/28 10:0,12.088,2.402,342.6
755,2019/6/28 11:0,13.327,2.887,339.5
756,2019/6/28 12:0,15.967,3.03,337.133
757,2019/6/28 13:0,17.743,3.248,337.767
758,2019/6/28 14:0,18.298,3.325,333.35
759,2019/6/28 15:0,18.81,3.195,330.433
760,2019/6/28 16:0,18.927,2.985,324.483
761,2019/6/28 17:0,19.935,2.105,237.183
762,2019/6/28 18:0,18.778,2.372,315.6
763,2019/6/28 19:0,18.332,2.318,272.783
764,2019/6/28 20:0,16.922,2.77,297.6
765,2019/6/28 21:0,15.375,1.618,269.617
766,2019/6/28 22:0,13.112,2.248,268.333
767,2019/6/28 23:0,11.688,1.212,157.533
768,2019/6/29 0:0,11.32,1.348,252.05
769,2019/6/29 1:0,9.7,1.855,327.117
770,2019/6/29 2:0,7.885,1.347,319.15
771,2019/6/29 3:0,7.468,1.618,323.467
772,2019/6/29 4:0,8.068,1.168,305.583
773,2019/6/29 5:0,8.278,1.397,255.967
774,2019/6/29 6:0,8.512,1.672,247.167
775,2019/6/29 7:0,10.075,2.043,251.45
776,2019/6/29 8:0,11.875,2.655,343.1
777,2019/6/29 9:0,13.99,1.933,229.433
778,2019/6/29 10:0,14.907,3.433,342.033
779,2019/6/29 11:0,16.268,3.242,308.183
780,2019/6/29 12:0,17.813,3.692,339.117
781,2019/6/29 13:0,18.967,3.56,337.983
782,2019/6/29 14:0,18.835,4.025,337.217
783,2019/6/29 15:0,19.353,3.633,328.317
784,2019/6/29 16:0,20.488,2.927,316.8
785,2019/6/29 17:0,21.097,2.537,313.567
786,2019/6/29 18:0,20.893,2.377,314.817
787,2019/6/29 19:0,20.19,2.577,297.967
788,2019/6/29 20:0,17.823,2.372,287.117
789,2019/6/29 21:0,15.312,1.407,250.667
790,2019/6/29 22:0,14.422,2.662,303.933
791,2019/6/29 23:0,13.118,2.158,296.117
792,2019/6/30 0:0,11.615,1.695,313.567
793,2019/6/30 1:0,10.068,1.562,310.717
794,2019/6/30 2:0,9.867,1.325,285.45
795,2019/6/30 3:0,9.785,1.668,297.733
796,2019/6/30 4:0,9.253,2.117,328.183
797,2019/6/30 5:0,9.153,1.525,286.75
798,2019/6/30 6:0,8.925,2.202,294.267
799,2019/6/30 7:0,9.727,1.84,195.917
800,2019/6/30 8:0,12.437,2.062,239.783
801,2019/6/30 9:0,14.413,2.532,308.167
802,2019/6/30 10:0,15.888,2.877,336.95
803,2019/6/30 11:0,17.197,3.193,340.783
804,2019/6/30 12:0,17.977,3.36,338.883
805,2019/6/30 13:0,19.062,3.353,332.217
806,2019/6/30 14:0,19.922,3.687,324.417
807,2019/6/30 15:0,20.388,3.267,318.65
808,2019/6/30 16:0,21.275,2.558,317.6
809,2019/6/30 17:0,22.057,2.783,318.533
810,2019/6/30 18:0,21.447,2.852,303.55
811,2019/6/30 19:0,19.905,2.923,300.267
812,2019/6/30 20:0,17.473,2.118,304.333
813,2019/6/30 21:0,15.668,2.355,305.733
814,2019/6/30 22:0,14.088,2.438,310.4
815,2019/6/30 23:0,12.547,2.298,310.517
816,2019/7/1 0:0,10.71,1.793,311.833
817,2019/7/1 1:0,10.007,2.045,327.667
818,2019/7/1 2:0,9.575,1.047,280.917
819,2019/7/1 3:0,9.048,1.478,296.917
820,2019/7/1 4:0,8.288,1.262,302.017
821,2019/7/1 5:0,7.89,1.135,301.267
822,2019/7/1 6:0,8.81,1.345,234.583
823,2019/7/1 7:0,10.06,1.218,214.717
824,2019/7/1 8:0,10.948,2.103,278.65
825,2019/7/1 9:0,12.4,2.45,326.3
826,2019/7/1 10:0,13.68,2.552,297.967
827,2019/7/1 11:0,15.627,3.253,337.983
828,2019/7/1 12:0,16.437,3.135,335.717
829,2019/7/1 13:0,17.125,3.573,317.767
830,2019/7/1 14:0,18.472,3.542,338.05
831,2019/7/1 15:0,19.082,3.28,335.633
832,2019/7/1 16:0,19.068,3.73,331.85
833,2019/7/1 17:0,19.427,2.557,304.733
834,2019/7/1 18:0,18.325,2.018,294.217
835,2019/7/1 19:0,17.917,2.55,306.3
836,2019/7/1 20:0,16.107,2.41,299.733
837,2019/7/1 21:0,13.932,1.962,258.267
838,2019/7/1 22:0,12.873,2.157,272.817
839,2019/7/1 23:0,11.658,1.42,309.583
840,2019/7/2 0:0,10.492,1.498,297.35
841,2019/7/2 1:0,9.708,1.883,313.233
842,2019/7/2 2:0,10.027,1.342,283.8
843,2019/7/2 3:0,8.263,1.257,310.717
844,2019/7/2 4:0,7.405,2.21,321.933
845,2019/7/2 5:0,7.71,1.078,317.833
846,2019/7/2 6:0,8.313,1.245,267.55
847,2019/7/2 7:0,8.865,1.702,331.883
848,2019/7/2 8:0,10.128,2.227,300.467
849,2019/7/2 9:0,11.733,2.407,312.917
850,2019/7/2 10:0,11.95,2.342,299.183
851,2019/7/2 11:0,12.153,2.655,300.867
852,2019/7/2 12:0,12.185,2.96,335.633
853,2019/7/2 13:0,13.47,2.292,288.75
854,2019/7/2 14:0,14.458,3.135,341.083
855,2019/7/2 15:0,14.632,2.697,336.8
856,2019/7/2 16:0,13.632,3.017,335.933
857,2019/7/2 17:0,13.372,2.297,326.867
858,2019/7/2 18:0,13.832,2.472,328.05
859,2019/7/2 19:0,12.633,2.252,318.183
860,2019/7/2 20:0,13.165,1.655,264.533
861,2019/7/2 21:0,12.305,1.79,277.883
862,2019/7/2 22:0,12.037,1.86,317.45
863,2019/7/2 23:0,11.178,1.892,293.267
864,2019/7/3 0:0,9.443,1.543,283.05
865,2019/7/3 1:0,9.577,1.442,302.183
866,2019/7/3 2:0,9.575,1.777,299.1
867,2019/7/3 3:0,8.467,1.43,311.55
868,2019/7/3 4:0,7.968,1.41,297.367
869,2019/7/3 5:0,8.337,1.29,273.5
870,2019/7/3 6:0,8.013,1.588,286.683
871,2019/7/3 7:0,9.453,1.63,274.717
872,2019/7/3 8:0,10.233,2.672,342.65
873,2019/7/3 9:0,11.355,2.055,235.233
874,2019/7/3 10:0,14.367,2.703,335.45
875,2019/7/3 11:0,15.472,3.205,342.317
876,2019/7/3 12:0,16.31,3.66,338.883
877,2019/7/3 13:0,17.318,3.592,336.95
878,2019/7/3 14:0,18.653,3.56,337.883
879,2019/7/3 15:0,19.242,3.422,332.45
880,2019/7/3 16:0,19.958,3.375,324.783
881,2019/7/3 17:0,20.443,2.312,314.117
882,2019/7/3 18:0,20.768,2.552,308.883
883,2019/7/3 19:0,19.332,2.773,299.45
884,2019/7/3 20:0,16.238,2.59,229.3
885,2019/7/3 21:0,14.283,2.43,271.1
886,2019/7/3 22:0,12.978,2.357,304.15
887,2019/7/3 23:0,12.113,1.662,269.65
888,2019/7/4 0:0,12.383,3.522,304.85
889,2019/7/4 1:0,12.525,3.518,304.167
890,2019/7/4 2:0,11.75,2.447,213.15
891,2019/7/4 3:0,10.307,1.86,213.45
892,2019/7/4 4:0,9.388,1.977,269.95
893,2019/7/4 5:0,9.568,1.825,289.033
894,2019/7/4 6:0,8.96,2.077,330.383
895,2019/7/4 7:0,10.5,1.598,215.0
896,2019/7/4 8:0,11.798,2.008,271.183
897,2019/7/4 9:0,13.717,2.735,328.583
898,2019/7/4 10:0,15.408,2.833,323.8
899,2019/7/4 11:0,16.375,3.188,330.783
900,2019/7/4 12:0,17.71,3.052,337.933
901,2019/7/4 13:0,18.868,3.172,336.167
902,2019/7/4 14:0,19.577,3.23,333.333
903,2019/7/4 15:0,20.432,2.958,325.5
904,2019/7/4 16:0,21.45,3.082,321.883
905,2019/7/4 17:0,20.763,3.173,332.45
906,2019/7/4 18:0,20.245,2.745,273.983
907,2019/7/4 19:0,19.363,2.237,209.467
908,2019/7/4 20:0,17.543,2.498,262.367
909,2019/7/4 21:0,15.558,1.963,184.983
910,2019/7/4 22:0,13.792,2.297,258.3
911,2019/7/4 23:0,12.997,1.862,281.317
912,2019/7/5 0:0,11.3,1.765,327.0
913,2019/7/5 1:0,9.843,1.347,316.35
914,2019/7/5 2:0,8.955,2.068,291.6
915,2019/7/5 3:0,10.213,1.243,269.55
916,2019/7/5 4:0,9.257,1.278,259.8
917,2019/7/5 5:0,8.538,1.108,230.45
918,2019/7/5 6:0,8.923,1.967,259.833
919,2019/7/5 7:0,10.235,2.375,243.5
920,2019/7/5 8:0,12.298,1.952,235.367
921,2019/7/5 9:0,13.735,2.622,283.0
922,2019/7/5 10:0,15.418,3.153,340.567
923,2019/7/5 11:0,16.752,3.387,338.017
924,2019/7/5 12:0,17.613,3.362,337.433
925,2019/7/5 13:0,18.308,4.0,338.133
926,2019/7/5 14:0,19.157,3.742,335.583
927,2019/7/5 15:0,20.19,3.398,325.033
928,2019/7/5 16:0,21.28,3.123,313.567
929,2019/7/5 17:0,21.81,2.625,323.6
930,2019/7/5 18:0,20.628,2.427,295.517
931,2019/7/5 19:0,19.483,2.822,282.267
932,2019/7/5 20:0,17.308,3.018,296.383
933,2019/7/5 21:0,16.502,2.933,290.283
934,2019/7/5 22:0,14.258,2.437,254.283
935,2019/7/5 23:0,12.617,2.183,273.267
936,2019/7/6 0:0,11.938,1.77,240.633
937,2019/7/6 1:0,10.308,1.863,308.217
938,2019/7/6 2:0,9.048,1.805,291.067
939,2019/7/6 3:0,9.563,1.643,316.883
940,2019/7/6 4:0,9.413,1.433,297.717
941,2019/7/6 5:0,9.312,1.243,277.05
942,2019/7/6 6:0,9.565,1.758,297.183
943,2019/7/6 7:0,10.792,1.738,232.05
944,2019/7/6 8:0,12.7,2.328,284.017
945,2019/7/6 9:0,14.212,2.773,294.35
946,2019/7/6 10:0,16.01,2.7,293.767
947,2019/7/6 11:0,17.46,3.382,340.733
948,2019/7/6 12:0,18.272,3.487,337.367
949,2019/7/6 13:0,18.75,4.112,336.833
950,2019/7/6 14:0,19.823,3.363,330.433
951,2019/7/6 15:0,21.172,3.113,316.433
952,2019/7/6 16:0,22.008,2.788,312.883
953,2019/7/6 17:0,21.117,2.783,199.0
954,2019/7/6 18:0,19.243,2.317,131.85
955,2019/7/6 19:0,19.108,2.033,204.667
956,2019/7/6 20:0,18.577,2.817,303.133
957,2019/7/6 21:0,16.6,3.602,297.267
958,2019/7/6 22:0,15.81,3.867,294.733
959,2019/7/6 23:0,14.682,3.147,288.617
960,2019/7/7 0:0,13.71,2.308,257.5
961,2019/7/7 1:0,11.255,1.942,302.25
962,2019/7/7 2:0,9.783,1.83,283.5
963,2019/7/7 3:0,9.615,1.86,305.183
964,2019/7/7 4:0,10.115,1.622,296.617
965,2019/7/7 5:0,9.658,1.182,265.717
966,2019/7/7 6:0,9.052,1.628,330.3
967,2019/7/7 7:0,9.897,1.62,275.233
968,2019/7/7 8:0,11.617,1.717,142.383
969,2019/7/7 9:0,13.25,2.37,304.283
970,2019/7/7 10:0,15.118,2.97,331.367
971,2019/7/7 11:0,16.582,3.31,339.15
972,2019/7/7 12:0,17.287,3.733,339.283
973,2019/7/7 13:0,18.287,3.623,334.85
974,2019/7/7 14:0,19.063,3.562,335.833
975,2019/7/7 15:0,20.128,3.23,328.467
976,2019/7/7 16:0,21.605,2.983,326.017
977,2019/7/7 17:0,21.348,2.298,295.333
978,2019/7/7 18:0,20.34,3.187,325.333
979,2019/7/7 19:0,16.578,2.933,319.0
980,2019/7/7 20:0,15.968,2.273,293.833
981,2019/7/7 21:0,16.545,2.75,266.617
982,2019/7/7 22:0,17.252,2.897,297.967
983,2019/7/7 23:0,16.973,4.002,295.817
984,2019/7/8 0:0,13.612,2.323,276.067
985,2019/7/8 1:0,11.083,1.678,278.933
986,2019/7/8 2:0,9.617,1.582,303.5
987,2019/7/8 3:0,9.633,1.737,246.017
988,2019/7/8 4:0,9.573,1.435,270.833
989,2019/7/8 5:0,9.325,1.545,297.933
990,2019/7/8 6:0,9.135,1.317,273.117
991,2019/7/8 7:0,9.395,1.228,236.7
992,2019/7/8 8:0,10.6,1.668,277.0
993,2019/7/8 9:0,12.295,2.165,308.917
994,2019/7/8 10:0,13.495,2.433,256.233
995,2019/7/8 11:0,15.035,1.748,264.783
996,2019/7/8 12:0,15.735,2.838,318.583
997,2019/7/8 13:0,16.287,3.147,337.167
998,2019/7/8 14:0,17.238,2.947,329.783
999,2019/7/8 15:0,18.427,2.198,328.683
1000,2019/7/8 16:0,18.742,2.192,312.917
1001,2019/7/8 17:0,16.805,2.703,288.067
1002,2019/7/8 18:0,15.865,2.318,304.517
1003,2019/7/8 19:0,14.72,2.052,124.917
1004,2019/7/8 20:0,14.165,2.19,251.8
1005,2019/7/8 21:0,12.69,1.742,162.933
1006,2019/7/8 22:0,12.415,2.052,260.483
1007,2019/7/8 23:0,11.677,2.213,281.383
1008,2019/7/9 0:0,9.932,1.453,295.033
1009,2019/7/9 1:0,8.417,1.518,322.717
1010,2019/7/9 2:0,8.485,1.777,318.05
1011,2019/7/9 3:0,9.105,0.963,240.483
1012,2019/7/9 4:0,7.435,1.207,315.15
1013,2019/7/9 5:0,7.607,1.2,298.383
1014,2019/7/9 6:0,7.775,1.822,277.567
1015,2019/7/9 7:0,9.447,1.553,330.3
1016,2019/7/9 8:0,10.397,1.495,261.1
1017,2019/7/9 9:0,11.812,2.002,285.733
1018,2019/7/9 10:0,13.18,2.692,338.05
1019,2019/7/9 11:0,13.995,3.168,341.583
1020,2019/7/9 12:0,15.06,3.033,334.283
1021,2019/7/9 13:0,15.985,3.517,335.017
1022,2019/7/9 14:0,16.353,3.423,337.817
1023,2019/7/9 15:0,17.617,3.04,334.5
1024,2019/7/9 16:0,17.977,3.208,333.467
1025,2019/7/9 17:0,18.552,2.65,313.033
1026,2019/7/9 18:0,18.202,1.668,295.233
1027,2019/7/9 19:0,16.648,1.975,313.783
1028,2019/7/9 20:0,15.007,2.383,308.117
1029,2019/7/9 21:0,12.498,1.992,323.0
1030,2019/7/9 22:0,12.095,1.407,278.95
1031,2019/7/9 23:0,9.745,2.147,296.333
1032,2019/7/10 0:0,10.215,1.697,268.783
1033,2019/7/10 1:0,8.443,1.328,287.133
1034,2019/7/10 2:0,7.732,1.352,313.783
1035,2019/7/10 3:0,6.52,1.398,328.167
1036,2019/7/10 4:0,7.028,1.705,304.117
1037,2019/7/10 5:0,7.077,1.233,268.167
1038,2019/7/10 6:0,7.058,1.295,288.55
1039,2019/7/10 7:0,7.703,1.475,326.283
1040,2019/7/10 8:0,9.45,1.138,244.933
1041,2019/7/10 9:0,10.818,2.375,317.25
1042,2019/7/10 10:0,12.148,2.882,334.85
1043,2019/7/10 11:0,14.282,2.55,341.4
1044,2019/7/10 12:0,15.097,2.947,338.767
1045,2019/7/10 13:0,16.2,3.382,339.933
1046,2019/7/10 14:0,16.953,3.408,338.867
1047,2019/7/10 15:0,18.06,3.65,332.383
1048,2019/7/10 16:0,18.517,3.188,322.817
1049,2019/7/10 17:0,19.023,2.193,311.033
1050,2019/7/10 18:0,18.407,2.593,297.867
1051,2019/7/10 19:0,16.698,2.453,267.4
1052,2019/7/10 20:0,14.867,2.43,325.15
1053,2019/7/10 21:0,12.67,2.153,315.067
1054,2019/7/10 22:0,11.53,1.882,306.683
1055,2019/7/10 23:0,10.135,1.735,314.017
1056,2019/7/11 0:0,9.807,1.635,310.967
1057,2019/7/11 1:0,9.71,1.368,300.1
1058,2019/7/11 2:0,8.787,1.315,301.65
1059,2019/7/11 3:0,8.145,1.483,238.25
1060,2019/7/11 4:0,7.377,1.448,289.617
1061,2019/7/11 5:0,7.912,1.867,330.45
1062,2019/7/11 6:0,7.45,1.417,320.617
1063,2019/7/11 7:0,7.92,1.673,325.383
1064,2019/7/11 8:0,9.652,2.107,305.7
1065,2019/7/11 9:0,9.783,1.79,178.417
1066,2019/7/11 10:0,9.892,1.96,284.933
1067,2019/7/11 11:0,9.93,1.982,312.483
1068,2019/7/11 12:0,9.952,1.823,330.417
1069,2019/7/11 13:0,10.955,2.218,331.167
1070,2019/7/11 14:0,12.648,2.535,327.25
1071,2019/7/11 15:0,13.862,2.327,255.617
1072,2019/7/11 16:0,12.725,1.783,200.383
1073,2019/7/11 17:0,12.738,2.602,287.517
1074,2019/7/11 18:0,11.943,2.348,321.067
1075,2019/7/11 19:0,11.288,2.598,335.583
1076,2019/7/11 20:0,11.052,1.347,299.183
1077,2019/7/11 21:0,9.66,1.64,288.733
1078,2019/7/11 22:0,8.69,1.518,310.067
1079,2019/7/11 23:0,7.598,1.648,295.983
1080,2019/7/12 0:0,7.248,1.883,324.033
1081,2019/7/12 1:0,6.942,1.593,323.8
1082,2019/7/12 2:0,7.115,2.453,336.583
1083,2019/7/12 3:0,7.338,1.5,294.9
1084,2019/7/12 4:0,6.918,1.622,270.65
1085,2019/7/12 5:0,6.355,1.737,297.45
1086,2019/7/12 6:0,7.125,2.16,320.767
1087,2019/7/12 7:0,7.402,1.8,294.45
1088,2019/7/12 8:0,7.875,1.48,251.8
1089,2019/7/12 9:0,7.965,1.787,323.117
1090,2019/7/12 10:0,8.797,1.423,265.383
1091,2019/7/12 11:0,9.093,1.415,284.1
1092,2019/7/12 12:0,9.43,2.872,328.633
1093,2019/7/12 13:0,10.658,2.93,331.683
1094,2019/7/12 14:0,12.562,2.648,322.75
1095,2019/7/12 15:0,12.873,2.513,310.65
1096,2019/7/12 16:0,11.998,2.23,320.3
1097,2019/7/12 17:0,11.108,2.45,331.0
1098,2019/7/12 18:0,11.283,1.463,314.567
1099,2019/7/12 19:0,10.933,1.12,306.2
1100,2019/7/12 20:0,10.438,1.572,287.167
1101,2019/7/12 21:0,9.367,1.327,272.233
1102,2019/7/12 22:0,7.97,1.71,307.85
1103,2019/7/12 23:0,7.18,1.73,325.05
1104,2019/7/13 0:0,7.392,1.393,286.967
1105,2019/7/13 1:0,7.432,1.517,330.0
1106,2019/7/13 2:0,7.252,1.508,336.317
1107,2019/7/13 3:0,6.865,1.78,330.217
1108,2019/7/13 4:0,7.262,1.3,274.75
1109,2019/7/13 5:0,6.793,1.372,292.117
